5,2019,"Russell",11,1,19,1
5,2019,"Kubica",1,1,17,4
5,2019,"Norris",-11,1,10,1
5,2019,"Stroll",-14,1,16,4
5,2019,"Mercedes",70,0,None,None
5,2019,"Red Bull",45,0,None,None
5,2019,"Ferrari",42,0,None,None
5,2019,"Renault",19,0,None,None
5,2019,"Haas",18,0,None,None
5,2019,"McLaren",17,0,None,None
5,2019,"Toro Rosso",11,0,None,None
5,2019,"Alfa Romeo",9,0,None,None
5,2019,"Williams",7,0,None,None
5,2019,"Racing Point",4,0,None,None
6,2019,"Hamilton",44,1,2,1
6,2019,"Vettel",38,1,3,1
6,2019,"Bottas",26,1,1,-1
6,2019,"Verstappen",27,1,4,1
6,2019,"Gasly",31,1,6,-1
6,2019,"Sainz",25,1,12,2
6,2019,"Kvyat",18,1,9,-15
6,2019,"Albon",13,1,11,0
6,2019,"Ricciardo",9,1,13,-11
6,2019,"Grosjean",13,1,7,-7
6,2019,"Norris",5,1,10,1
6,2019,"Perez",8,1,15,-1
6,2019,"Hulkenberg",0,1,21,1
6,2019,"Magnussen",1,1,8,-1
6,2019,"Russell",15,1,19,1
6,2019,"Stroll",3,1,16,4
6,2019,"Raikkonen",5,1,14,10
6,2019,"Kubica",6,1,17,4
6,2019,"Giovinazzi",-2,1,18,5
6,2019,"Leclerc",-14,1,5,3
6,2019,"Mercedes",80,0,None,None
6,2019,"Red Bull",48,0,None,None
6,2019,"Ferrari",34,0,None,None
6,2019,"Toro Rosso",26,0,None,None
6,2019,"McLaren",25,0,None,None
6,2019,"Haas",9,0,None,None
6,2019,"Renault",4,0,None,None
6,2019,"Alfa Romeo",2,0,None,None
6,2019,"Williams",16,0,None,None
6,2019,"Racing Point",11,0,None,None
7,2019,"Hamilton",45,1,2,1
7,2019,"Vettel",35,1,1,-1
7,2019,"Leclerc",27,1,3,0
7,2019,"Bottas",30,1,6,2
7,2019,"Verstappen",24,1,9,4
7,2019,"Ricciardo",20,1,4,-2
7,2019,"Hulkenberg",14,1,7,0
7,2019,"Gasly",10,1,5,-3
7,2019,"Stroll",17,1,17,8
7,2019,"Kvyat",9,1,10,0
7,2019,"Sainz",9,1,11,0
7,2019,"Perez",15,1,15,3
7,2019,"Giovinazzi",11,1,12,-1
7,2019,"Grosjean",5,1,14,0
7,2019,"Raikkonen",4,1,16,1
7,2019,"Russell",11,1,18,2
7,2019,"Magnussen",13,1,0,3
7,2019,"Kubica",4,1,19,1
7,2019,"Albon",-13,1,13,-7
7,2019,"Norris",-7,1,8,-12
7,2019,"Mercedes",65,0,None,None
7,2019,"Ferrari",57,0,None,None
7,2019,"McLaren",12,0,None,None
7,2019,"Red Bull",39,0,None,None
7,2019,"Toro Rosso",6,0,None,None
7,2019,"Haas",13,0,None,None
7,2019,"Alfa Romeo",6,0,None,None
7,2019,"Renault",29,0,None,None
7,2019,"Williams",10,0,None,None
7,2019,"Racing Point",22,0,None,None
8,2019,"Hamilton",44,1,1,0
8,2019,"Bottas",31,1,2,0
8,2019,"Leclerc",32,1,3,0
8,2019,"Verstappen",28,1,4,0
8,2019,"Vettel",27,1,5,2
8,2019,"Sainz",20,1,6,0
8,2019,"Raikkonen",22,1,12,5
8,2019,"Hulkenberg",20,1,13,5
8,2019,"Norris",6,1,5,-4
8,2019,"Gasly",5,1,9,-1
8,2019,"Ricciardo",3,1,8,-3
8,2019,"Perez",12,1,14,2
8,2019,"Stroll",10,1,17,4
8,2019,"Kvyat",15,1,19,5
8,2019,"Albon",1,1,11,-4
8,2019,"Giovinazzi",-3,1,10,-6
8,2019,"Magnussen",6,1,15,-2
8,2019,"Kubica",5,1,18,0
8,2019,"Russell",6,1,20,1
8,2019,"Grosjean",-14,1,16,-5
8,2019,"Mercedes",70,0,None,None
8,2019,"Ferrari",49,0,None,None
8,2019,"Red Bull",38,0,None,None
8,2019,"McLaren",21,0,None,None
8,2019,"Renault",18,0,None,None
8,2019,"Racing Point",17,0,None,None
8,2019,"Alfa Romeo",14,0,None,None
8,2019,"Toro Rosso",11,0,None,None
8,2019,"Haas",2,0,None,None
8,2019,"Williams",6,0,None,None
9,2019,"Verstappen",49,1,2,1
9,2019,"Leclerc",35,1,1,-1
9,2019,"Bottas",29,1,3,0
9,2019,"Vettel",27,1,9,5
9,2019,"Hamilton",23,1,4,-1
9,2019,"Norris",20,1,5,-1
9,2019,"Gasly",29,1,8,1
9,2019,"Sainz",17,1,19,11
9,2019,"Raikkonen",9,1,6,-3
9,2019,"Giovinazzi",2,1,7,-3
9,2019,"Perez",11,1,13,2
9,2019,"Ricciardo",9,1,12,0
9,2019,"Hulkenberg",9,1,15,2
9,2019,"Stroll",2,1,14,0
9,2019,"Albon",14,1,18,3
9,2019,"Grosjean",1,1,11,-5
9,2019,"Kvyat",1,1,16,-1
9,2019,"Russell",11,1,20,2
9,2019,"Magnussen",2,1,10,-9
9,2019,"Kubica",-1,1,17,-3
9,2019,"Ferrari",72,0,None,None
9,2019,"Mercedes",62,0,None,None
9,2019,"Red Bull",53,0,None,None
9,2019,"McLaren",32,0,None,None
9,2019,"Renault",10,0,None,None
9,2019,"Toro Rosso",10,0,None,None
9,2019,"Racing Point",8,0,None,None
9,2019,"Alfa Romeo",6,0,None,None
9,2019,"Williams",5,0,None,None
9,2019,"Haas",-2,0,None,None
10,2019,"Hamilton",63,1,2,1
10,2019,"Bottas",47,1,1,-1
10,2019,"Leclerc",32,1,3,0
10,2019,"Gasly",27,1,5,1
10,2019,"Verstappen",31,1,4,-1
10,2019,"Sainz",24,1,13,7
10,2019,"Ricciardo",19,1,7,0
10,2019,"Raikkonen",18,1,12,4
10,2019,"Kvyat",17,1,17,8
10,2019,"Hulkenberg",6,1,10,0
10,2019,"Norris",3,1,8,-3
10,2019,"Albon",2,1,9,-3
10,2019,"Stroll",15,1,18,5
10,2019,"Russell",17,1,19,5
10,2019,"Kubica",12,1,20,5
10,2019,"Vettel",4,1,6,-10
10,2019,"Perez",3,1,15,-2
10,2019,"Giovinazzi",-11,1,11,-10
10,2019,"Grosjean",-11,1,14,-7
10,2019,"Magnussen",-14,1,16,-5
10,2019,"Mercedes",70,0,None,None
10,2019,"Red Bull",58,0,None,None
10,2019,"Ferrari",26,0,None,None
10,2019,"Williams",24,0,None,None
10,2019,"McLaren",22,0,None,None
10,2019,"Renault",20,0,None,None
10,2019,"Alfa Romeo",17,0,None,None
10,2019,"Toro Rosso",14,0,None,None
10,2019,"Racing Point",13,0,None,None
10,2019,"Haas",3,0,None,None
11,2019,"Verstappen",50,1,2,1
11,2019,"Vettel",27,1,20,18
11,2019,"Kvyat",33,1,14,11
11,2019,"Stroll",28,1,15,11
11,2019,"Sainz",27,1,7,5
11,2019,"Albon",20,1,16,10
11,2019,"Grosjean",18,1,6,-1
11,2019,"Magnussen",15,1,12,4
11,2019,"Hamilton",11,1,1,-8
11,2019,"Kubica",16,1,18,8
11,2019,"Russell",14,1,17,6
11,2019,"Raikkonen",5,1,5,-7
11,2019,"Giovinazzi",1,1,11,-2
11,2019,"Gasly",1,1,4,-10
11,2019,"Bottas",-4,1,3,-18
11,2019,"Hulkenberg",-8,1,9,-12
11,2019,"Leclerc",-4,1,10,-11
11,2019,"Norris",-14,1,19,-2
11,2019,"Ricciardo",-13,1,13,-8
11,2019,"Perez",-7,1,8,-13
11,2019,"Toro Rosso",48,0,None,None
11,2019,"Red Bull",41,0,None,None
11,2019,"Ferrari",33,0,None,None
11,2019,"Racing Point",31,0,None,None
11,2019,"Haas",28,0,None,None
11,2019,"Williams",25,0,None,None
11,2019,"McLaren",23,0,None,None
11,2019,"Mercedes",17,0,None,None
11,2019,"Renault",7,0,None,None
11,2019,"Alfa Romeo",1,0,None,None
12,2019,"Hamilton",44,1,3,2
12,2019,"Verstappen",45,1,1,-1
12,2019,"Vettel",32,1,5,2
12,2019,"Leclerc",25,1,4,0
12,2019,"Sainz",36,1,8,3
12,2019,"Gasly",17,1,6,0
12,2019,"Raikkonen",22,1,10,3
12,2019,"Bottas",9,1,2,-6
12,2019,"Norris",8,1,7,-2
12,2019,"Albon",13,1,12,2
12,2019,"Perez",38,1,16,5
12,2019,"Hulkenberg",7,1,11,-1
12,2019,"Magnussen",8,1,14,1
12,2019,"Ricciardo",9,1,20,6
12,2019,"Kvyat",1,1,13,-2
12,2019,"Russell",6,1,15,-1
12,2019,"Stroll",4,1,18,1
12,2019,"Giovinazzi",5,1,17,-1
12,2019,"Kubica",4,1,19,0
12,2019,"Grosjean",-8,1,9,-12
12,2019,"Mercedes",53,0,None,None
12,2019,"Ferrari",52,0,None,None
12,2019,"Red Bull",47,0,None,None
12,2019,"McLaren",29,0,None,None
12,2019,"Alfa Romeo",19,0,None,None
12,2019,"Racing Point",16,0,None,None
12,2019,"Renault",14,0,None,None
12,2019,"Williams",7,0,None,None
12,2019,"Haas",10,0,None,None
12,2019,"Toro Rosso",9,0,None,None
13,2019,"Leclerc",44,1,1,0
13,2019,"Hamilton",37,1,3,1
13,2019,"Bottas",28,1,4,1
13,2019,"Vettel",26,1,2,-2
13,2019,"Albon",26,1,17,12
13,2019,"Perez",0,1,7,1
13,2019,"Kvyat",21,1,19,12
13,2019,"Hulkenberg",23,1,12,4
13,2019,"Gasly",14,1,13,4
13,2019,"Stroll",14,1,16,6
13,2019,"Norris",8,1,11,0
13,2019,"Magnussen",2,1,8,-4
13,2019,"Grosjean",-5,1,9,-4
13,2019,"Ricciardo",3,1,10,-4
13,2019,"Russell",6,1,14,-1
13,2019,"Raikkonen",2,1,6,-10
13,2019,"Kubica",0,1,20,3
13,2019,"Giovinazzi",0,1,18,-3
13,2019,"Sainz",-14,1,15,-6
13,2019,"Verstappen",-4,1,5,-16
13,2019,"Mercedes",60,0,None,None
13,2019,"Ferrari",60,0,None,None
13,2019,"Red Bull",32,0,None,None
13,2019,"Racing Point",30,0,None,None
13,2019,"Toro Rosso",30,0,None,None
13,2019,"Renault",21,0,None,None
13,2019,"McLaren",4,0,None,None
13,2019,"Alfa Romeo",0,0,None,None
13,2019,"Williams",4,0,None,None
13,2019,"Haas",-8,0,None,None
14,2019,"Leclerc",44,1,1,0
14,2019,"Bottas",35,1,3,1
14,2019,"Hamilton",33,1,2,-1
14,2019,"Ricciardo",28,1,5,1
14,2019,"Hulkenberg",21,1,6,1
14,2019,"Albon",24,1,8,2
14,2019,"Perez",21,1,18,11
14,2019,"Verstappen",10,1,19,11
14,2019,"Giovinazzi",10,1,10,1
14,2019,"Norris",17,1,16,6
14,2019,"Gasly",16,1,17,6
14,2019,"Stroll",2,1,9,-3
14,2019,"Vettel",1,1,4,-9
14,2019,"Russell",7,1,14,14
14,2019,"Raikkonen",17,1,20,5
14,2019,"Grosjean",2,1,13,-3
14,2019,"Kubica",0,1,15,-2
14,2019,"Magnussen",-11,1,11,-10
14,2019,"Kvyat",-11,1,12,-9
14,2019,"Sainz",-6,1,7,-14
14,2019,"Mercedes",68,0,None,None
14,2019,"Ferrari",45,0,None,None
14,2019,"Renault",45,0,None,None
14,2019,"Red Bull",34,0,None,None
14,2019,"Alfa Romeo",22,0,None,None
14,2019,"McLaren",21,0,None,None
14,2019,"Racing Point",18,0,None,None
14,2019,"Toro Rosso",15,0,None,None
14,2019,"Williams",2,0,None,None
14,2019,"Haas",1,0,None,None
15,2019,"Vettel",44,1,3,2
15,2019,"Leclerc",32,1,1,-1
15,2019,"Verstappen",33,1,4,1
15,2019,"Hamilton",41,1,2,-2
15,2019,"Bottas",25,1,5,0
15,2019,"Albon",27,1,6,0
15,2019,"Norris",19,1,9,2
15,2019,"Gasly",18,1,11,3
15,2019,"Hulkenberg",12,1,8,-1
15,2019,"Giovinazzi",9,1,10,0
15,2019,"Grosjean",15,1,17,6
15,2019,"Sainz",0,1,7,-5
15,2019,"Stroll",11,1,16,-3
15,2019,"Ricciardo",11,1,20,6
15,2019,"Kvyat",2,1,14,-1
15,2019,"Kubica",11,1,19,3
15,2019,"Magnussen",6,1,13,-4
15,2019,"Raikkonen",-13,1,12,-9
15,2019,"Perez",-9,1,15,-6
15,2019,"Russell",-12,1,18,-3
15,2019,"Ferrari",71,0,None,None
15,2019,"Mercedes",46,0,None,None
15,2019,"Red Bull",45,0,None,None
15,2019,"Renault",23,0,None,None
15,2019,"Toro Rosso",15,0,None,None
15,2019,"McLaren",14,0,None,None
15,2019,"Racing Point",12,0,None,None
15,2019,"Haas",11,0,None,None
15,2019,"Williams",9,0,None,None
15,2019,"Alfa Romeo",6,0,None,None
16,2019,"Hamilton",50,1,2,1
16,2019,"Bottas",42,1,4,2
16,2019,"Leclerc",45,1,1,-2
16,2019,"Verstappen",38,1,9,5
16,2019,"Albon",22,1,20,15
16,2019,"Sainz",20,1,5,-1
16,2019,"Perez",22,1,11,4
